1.0,0.059244455358789,0.0,0.0,0.0,0.0,0.0
2.0,0.063785883509590996,0.0,0.0,0.0,0.0,0.0
3.0,0.026886198305496,0.0,0.0,0.0,0.0,0.0
4.0,0.0059540889333120003,0.0,0.0,0.0,0.0,0.0
5.0,-0.0083224881935430005,0.0,0.0,0.0,0.0,0.0
6.0,-0.031421408933045999,0.0,0.0,0.0,0.0,0.0
7.0,-0.022479784274758999,0.0,0.0,0.0,0.0,0.0
8.0,0.00090638599301600005,0.0,0.0,0.0,0.0,0.0
9.0,-0.001376489753849,0.0,0.0,0.0,0.0,0.0
10.0,-3.0765066184664001,0.0,0.0,0.0,0.0,0.0
11.0,-0.78539816340000002,3.0,9.2877162239000004,-1.2048737571999999,0.20000000000000001,1.4699639467000001
12.0,-0.78539816340000002,3.0,12.119892827999999,-1.0904413317999999,0.20000000000000001,2.4429131579000001
