1,0.060804349718514,0,0,0,0,0
2,0.01641967113265,1,0,0,0,0
3,-0.002744490709759,0,0,0,0,0
4,-0.024068178643839,0,0,0,0,0
5,-0.028559449362323,0,0,0,0,0
6,0.007217763183356,2,0,0,0,0
7,-3.10993194445995,0,0,0,0,0
8,3.1400229930638,0,0,0,0,0
9,-3.1016433251318,0,0,0,0,0
10,-3.11845350230383,0,0,0,0,0
11,-3.10306382130839,0,0,0,0,0
12,-3.11104678965372,0,0,0,0,0
13,-3.07434678097859,0,0,0,0,0
14,-3.05190229448692,0,0,0,0,0
15,-3.05619573674607,0,0,0,0,0
16,-3.01805806387576,0,0,0,0,0
17,-3.01535963238314,0,0,0,0,0
18,-2.98875212048813,0,0,0,0,0
19,-2.97340821662383,0,0,0,0,0
20,-2.96732497090068,0,0,0,0,0
21,-2.95976711158984,0,0,0,0,0
22,-2.98573636731242,0,0,0,0,0
