1.0,42.279840281224132,12.298968294328606
2.0,42.279842578717655,12.299006203851825
3.0,42.279844496674031,12.299042820579977
4.0,42.279845865156631,12.299077011873086
5.0,42.279847863716085,12.299115558459068
6.0,42.279849481981095,12.299148301258892
7.0,42.279816329452011,12.299225507161292
8.0,42.27981344194454,12.299183291570897
9.0,42.279811353012221,12.299147984459589
10.0,42.27980923422264,12.299113583306513
11.0,42.279807229907703,12.299078385556582
12.0,42.279805467493091,12.299042195828058
13.0,42.279803805870664,12.299009230512828
14.0,42.27980104887822,12.298974525847211
15.0,42.279798924282915,12.298937358264853
16.0,42.27979357775763,12.298866235253902
17.0,42.27979089719598,12.298829847655925
18.0,42.279788820279293,12.29879236150922
19.0,42.279787169349191,12.29875793609782
20.0,42.279784616931622,12.298723601112943
21.0,42.279781412303223,12.29868677056654
22.0,42.279778597209045,12.298645939535964
