1.0,0.019652833803510999,0.0,0.0,0.0,0.0,0.0
2.0,0.029142060556207001,0.0,0.0,0.0,0.0,0.0
3.0,0.0015180928611570001,0.0,0.0,0.0,0.0,0.0
4.0,0.015141472687464999,0.0,0.0,0.0,0.0,0.0
5.0,0.0077452584015120004,0.0,0.0,0.0,0.0,0.0
6.0,-0.0067328085437460003,0.0,0.0,0.0,0.0,0.0
7.0,-0.012311524328549,0.0,0.0,0.0,0.0,0.0
8.0,-0.061066262580967,0.0,0.0,0.0,0.0,0.0
9.0,-0.062278413156288001,0.0,0.0,0.0,0.0,0.0
10.0,-0.78539816340000002,3.0,11.091780355699999,-1.4833911222,0.20000000000000001,2.0715761713999998
11.0,-0.78539816340000002,3.0,14.137140565099999,-1.3668728889999999,0.20000000000000001,3.0046762788999999
