1,3.8801836967,99.5792676702,2.5542707170,23.4210650597,-0.6366338217,0.7653486813
2,2.9063072205,76.1481892014,2.0012972652,2.5703051304,-2.1165531248,0.6366577909
3,2.4104721546,64.2185958512,1.7197588621,8.8002816298,-1.5872244186,0.6681474864
4,2.2759053707,60.9809728572,1.6433509594,14.5388124494,-1.2982517161,0.7109752803
5,2.3116652966,61.8413423690,1.6636556799,20.5780296928,-0.9999386808,0.7296904399
6,2.0813105106,56.2990983617,1.5328587213,25.9813375184,-0.2496771192,0.7089350546
7,1.8218969107,50.0577109119,1.3855619775,11.6158546659,-1.4768987007,0.7564425831
8,1.2642105818,36.6400009134,1.0689040216,3.3715993670,-6.9099811799,2.1502591669
9,1.4767602682,41.7538613491,1.1895911278,5.6165171731,-1.7837464221,0.6374621588
10,1.2395163774,36.0458682349,1.0548824903,17.5359876324,-1.2600983605,0.6407061262
