1,5.4759616852,137.9730477608,3.4603639272,20.1561237963,-1.1196373075,0.8045939797
2,3.2865180969,85.2959108047,2.2171834950,-0.8732241836,-2.6015770782,0.7043633066
3,2.7851469517,73.2331215985,1.9325016697,11.1570751854,-1.7037249263,0.7861508653
4,2.6179182529,69.2096659986,1.8375481176,2.2211398859,-2.4072088554,0.7315340859
5,2.6395399570,69.7298755506,1.8498250630,22.6828553144,-0.6597720992,0.7009561571
6,2.5501804352,67.5799211983,1.7990861403,8.2434468738,-1.9526238891,0.8389605979
7,2.7315371037,71.9432900990,1.9020616463,5.3976220091,-2.1170925147,0.8089657756
8,2.4266891479,64.6087702240,1.7289669773,17.2432786069,-1.3429962373,0.7731559343
9,0.9307186604,28.6163186807,0.8795451209,14.2467415502,-1.4970576591,0.7184565280
10,0.0546278879,7.5379251318,0.3820950331,-3.3819383559,-2.8045972522,0.4219286489
