1,0,0,0,0,0,0
2,0,0,0,0,0,0
11,1.57,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
26,1.57,0,0,0,0,0
35,1.57,0,0,0,0,0
44,1.57,1,1,0,0,1
53,1.57,1,1,1,1,1
52,3.14,1,0,1,1,0
43,-1.57,1,0,1,0,0
42,3.14,0,0,0,0,0
51,1.57,0,0,0,0,0
50,3.14,0,0,0,0,0
49,3.14,0,0,0,0,0
48,3.14,0,0,0,0,0
47,3.14,0,0,0,0,0
46,3.14,0,0,0,0,0
37,-1.57,0,0,0,0,0
28,-1.57,0,0,0,0,0
19,-1.57,0,0,0,0,0
10,-1.57,0,0,0,0,0
1,-1.57,0,0,0,0,0
