10,1.57,0,0,0,0,0
28,1.57,0,0,0,0,0
38,0,1,0,0,0,0
40,0,0,0,0,0,0
42,0,0,0,0,0,0
34,-1.57,0,0,0,0,0
24,-3.14,0,0,0,0,0
22,-3.14,0,0,0,0,0
20,-3.14,2,0,0,0,0
10,-1.57,0,0,0,0,0
1,-3.14,0,0,0,0,0
