1,0
10,0
19,0
28,0
37,0
38,0
39,1
48,0
49,0
50,0
51,0
52,0
53,1
62,1
63,1
62,0
61,0
60,0
59,0
58,0
57,0
56,0
55,0
46,0
37,0
28,0
19,0
10,0
1,0
