1,0
2,0
3,0
4,0
13,0
22,1
31,1
40,1
49,0
50,0
51,0
52,0
53,0
54,1
45,0
36,0
35,0
34,0
33,0
32,1
31,0
30,1
21,0
12,0
3,0
2,0
1,0
